,key,LocID,airport name,FAA region,county,city,state,latitude,longiutde,year,percent on-time gate departures,percent on-time airport departures,percent on-time gate arrivals,avg gate departure delay,avg taxi out time,avg taxi out delay,avg departure delay,avg airborne delay,avg taxi in delay,avg block delay,avg gate arrival delay,percentage of departure cancellations,percentage of arrival cancellations,percentage of departure diversions,percentage of arrival diversions
0,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2004,0.8019,0.7794,0.7984,11.19,13.84,2.27,12.43,1.88,0.79,3.39,12.28,0.533117932149,0.466882067851,0.66265060241,0.33734939759
1,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2004,0.8019,0.7794,0.7984,11.19,13.84,2.27,12.43,1.88,0.79,3.39,12.28,0.527638190955,0.472361809045,0.64,0.36
2,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2004,0.8019,0.7794,0.7984,11.19,13.84,2.27,12.43,1.88,0.79,3.39,12.28,0.524489795918,0.475510204082,0.588785046729,0.411214953271
3,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2004,0.8019,0.7794,0.7984,11.19,13.84,2.27,12.43,1.88,0.79,3.39,12.28,0.524786324786,0.475213675214,0.625,0.375
4,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2004,0.8019,0.7794,0.7984,11.19,13.84,2.27,12.43,1.88,0.79,3.39,12.28,0.547126436782,0.452873563218,0.728971962617,0.271028037383
5,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2004,0.8019,0.7794,0.7984,11.19,13.84,2.27,12.43,1.88,0.79,3.39,12.28,0.555865921788,0.444134078212,0.495652173913,0.504347826087
6,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2004,0.8019,0.7794,0.7984,11.19,13.84,2.27,12.43,1.88,0.79,3.39,12.28,0.554838709677,0.445161290323,0.645669291339,0.354330708661
7,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2004,0.8019,0.7794,0.7984,11.19,13.84,2.27,12.43,1.88,0.79,3.39,12.28,0.544217687075,0.455782312925,0.647435897436,0.352564102564
8,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2004,0.8019,0.7794,0.7984,11.19,13.84,2.27,12.43,1.88,0.79,3.39,12.28,0.552380952381,0.447619047619,0.601941747573,0.398058252427
9,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2004,0.8019,0.7794,0.7984,11.19,13.84,2.27,12.43,1.88,0.79,3.39,12.28,0.574660633484,0.425339366516,0.503875968992,0.496124031008
10,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2004,0.8019,0.7794,0.7984,11.19,13.84,2.27,12.43,1.88,0.79,3.39,12.28,0.537428023033,0.462571976967,0.699029126214,0.300970873786
11,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2005,0.7789,0.7464,0.7604,12.74,14.14,3.03,14.43,1.63,1.36,4.04,14.65,0.533117932149,0.466882067851,0.66265060241,0.33734939759
12,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2005,0.7789,0.7464,0.7604,12.74,14.14,3.03,14.43,1.63,1.36,4.04,14.65,0.527638190955,0.472361809045,0.64,0.36
13,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2005,0.7789,0.7464,0.7604,12.74,14.14,3.03,14.43,1.63,1.36,4.04,14.65,0.524489795918,0.475510204082,0.588785046729,0.411214953271
14,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2005,0.7789,0.7464,0.7604,12.74,14.14,3.03,14.43,1.63,1.36,4.04,14.65,0.524786324786,0.475213675214,0.625,0.375
15,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2005,0.7789,0.7464,0.7604,12.74,14.14,3.03,14.43,1.63,1.36,4.04,14.65,0.547126436782,0.452873563218,0.728971962617,0.271028037383
16,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2005,0.7789,0.7464,0.7604,12.74,14.14,3.03,14.43,1.63,1.36,4.04,14.65,0.555865921788,0.444134078212,0.495652173913,0.504347826087
17,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2005,0.7789,0.7464,0.7604,12.74,14.14,3.03,14.43,1.63,1.36,4.04,14.65,0.554838709677,0.445161290323,0.645669291339,0.354330708661
18,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2005,0.7789,0.7464,0.7604,12.74,14.14,3.03,14.43,1.63,1.36,4.04,14.65,0.544217687075,0.455782312925,0.647435897436,0.352564102564
19,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2005,0.7789,0.7464,0.7604,12.74,14.14,3.03,14.43,1.63,1.36,4.04,14.65,0.552380952381,0.447619047619,0.601941747573,0.398058252427
20,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2005,0.7789,0.7464,0.7604,12.74,14.14,3.03,14.43,1.63,1.36,4.04,14.65,0.574660633484,0.425339366516,0.503875968992,0.496124031008
21,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2005,0.7789,0.7464,0.7604,12.74,14.14,3.03,14.43,1.63,1.36,4.04,14.65,0.537428023033,0.462571976967,0.699029126214,0.300970873786
22,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2006,0.8054,0.7446,0.7611,11.61,15.75,4.28,14.34,1.73,1.29,4.19,14.17,0.533117932149,0.466882067851,0.66265060241,0.33734939759
23,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2006,0.8054,0.7446,0.7611,11.61,15.75,4.28,14.34,1.73,1.29,4.19,14.17,0.527638190955,0.472361809045,0.64,0.36
24,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2006,0.8054,0.7446,0.7611,11.61,15.75,4.28,14.34,1.73,1.29,4.19,14.17,0.524489795918,0.475510204082,0.588785046729,0.411214953271
25,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2006,0.8054,0.7446,0.7611,11.61,15.75,4.28,14.34,1.73,1.29,4.19,14.17,0.524786324786,0.475213675214,0.625,0.375
26,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2006,0.8054,0.7446,0.7611,11.61,15.75,4.28,14.34,1.73,1.29,4.19,14.17,0.547126436782,0.452873563218,0.728971962617,0.271028037383
27,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2006,0.8054,0.7446,0.7611,11.61,15.75,4.28,14.34,1.73,1.29,4.19,14.17,0.555865921788,0.444134078212,0.495652173913,0.504347826087
28,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2006,0.8054,0.7446,0.7611,11.61,15.75,4.28,14.34,1.73,1.29,4.19,14.17,0.554838709677,0.445161290323,0.645669291339,0.354330708661
29,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2006,0.8054,0.7446,0.7611,11.61,15.75,4.28,14.34,1.73,1.29,4.19,14.17,0.544217687075,0.455782312925,0.647435897436,0.352564102564
30,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2006,0.8054,0.7446,0.7611,11.61,15.75,4.28,14.34,1.73,1.29,4.19,14.17,0.552380952381,0.447619047619,0.601941747573,0.398058252427
31,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2006,0.8054,0.7446,0.7611,11.61,15.75,4.28,14.34,1.73,1.29,4.19,14.17,0.574660633484,0.425339366516,0.503875968992,0.496124031008
32,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2006,0.8054,0.7446,0.7611,11.61,15.75,4.28,14.34,1.73,1.29,4.19,14.17,0.537428023033,0.462571976967,0.699029126214,0.300970873786
33,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2007,0.8014,0.7522,0.7414,12.53,15.22,3.16,14.97,1.55,1.71,4.09,16.31,0.533117932149,0.466882067851,0.66265060241,0.33734939759
34,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2007,0.8014,0.7522,0.7414,12.53,15.22,3.16,14.97,1.55,1.71,4.09,16.31,0.527638190955,0.472361809045,0.64,0.36
35,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2007,0.8014,0.7522,0.7414,12.53,15.22,3.16,14.97,1.55,1.71,4.09,16.31,0.524489795918,0.475510204082,0.588785046729,0.411214953271
36,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2007,0.8014,0.7522,0.7414,12.53,15.22,3.16,14.97,1.55,1.71,4.09,16.31,0.524786324786,0.475213675214,0.625,0.375
37,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2007,0.8014,0.7522,0.7414,12.53,15.22,3.16,14.97,1.55,1.71,4.09,16.31,0.547126436782,0.452873563218,0.728971962617,0.271028037383
38,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2007,0.8014,0.7522,0.7414,12.53,15.22,3.16,14.97,1.55,1.71,4.09,16.31,0.555865921788,0.444134078212,0.495652173913,0.504347826087
39,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2007,0.8014,0.7522,0.7414,12.53,15.22,3.16,14.97,1.55,1.71,4.09,16.31,0.554838709677,0.445161290323,0.645669291339,0.354330708661
40,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2007,0.8014,0.7522,0.7414,12.53,15.22,3.16,14.97,1.55,1.71,4.09,16.31,0.544217687075,0.455782312925,0.647435897436,0.352564102564
41,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2007,0.8014,0.7522,0.7414,12.53,15.22,3.16,14.97,1.55,1.71,4.09,16.31,0.552380952381,0.447619047619,0.601941747573,0.398058252427
42,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2007,0.8014,0.7522,0.7414,12.53,15.22,3.16,14.97,1.55,1.71,4.09,16.31,0.574660633484,0.425339366516,0.503875968992,0.496124031008
43,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2007,0.8014,0.7522,0.7414,12.53,15.22,3.16,14.97,1.55,1.71,4.09,16.31,0.537428023033,0.462571976967,0.699029126214,0.300970873786
44,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2008,0.8004,0.781,0.7533,12.54,14.22,1.85,13.59,1.64,1.25,3.75,15.18,0.533117932149,0.466882067851,0.66265060241,0.33734939759
45,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2008,0.8004,0.781,0.7533,12.54,14.22,1.85,13.59,1.64,1.25,3.75,15.18,0.527638190955,0.472361809045,0.64,0.36
46,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2008,0.8004,0.781,0.7533,12.54,14.22,1.85,13.59,1.64,1.25,3.75,15.18,0.524489795918,0.475510204082,0.588785046729,0.411214953271
47,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2008,0.8004,0.781,0.7533,12.54,14.22,1.85,13.59,1.64,1.25,3.75,15.18,0.524786324786,0.475213675214,0.625,0.375
48,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2008,0.8004,0.781,0.7533,12.54,14.22,1.85,13.59,1.64,1.25,3.75,15.18,0.547126436782,0.452873563218,0.728971962617,0.271028037383
49,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2008,0.8004,0.781,0.7533,12.54,14.22,1.85,13.59,1.64,1.25,3.75,15.18,0.555865921788,0.444134078212,0.495652173913,0.504347826087
50,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2008,0.8004,0.781,0.7533,12.54,14.22,1.85,13.59,1.64,1.25,3.75,15.18,0.554838709677,0.445161290323,0.645669291339,0.354330708661
51,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2008,0.8004,0.781,0.7533,12.54,14.22,1.85,13.59,1.64,1.25,3.75,15.18,0.544217687075,0.455782312925,0.647435897436,0.352564102564
52,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2008,0.8004,0.781,0.7533,12.54,14.22,1.85,13.59,1.64,1.25,3.75,15.18,0.552380952381,0.447619047619,0.601941747573,0.398058252427
53,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2008,0.8004,0.781,0.7533,12.54,14.22,1.85,13.59,1.64,1.25,3.75,15.18,0.574660633484,0.425339366516,0.503875968992,0.496124031008
54,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2008,0.8004,0.781,0.7533,12.54,14.22,1.85,13.59,1.64,1.25,3.75,15.18,0.537428023033,0.462571976967,0.699029126214,0.300970873786
55,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2009,0.8168,0.8015,0.7999,11.44,13.29,1.43,12.28,1.22,0.95,2.88,11.77,0.533117932149,0.466882067851,0.66265060241,0.33734939759
56,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2009,0.8168,0.8015,0.7999,11.44,13.29,1.43,12.28,1.22,0.95,2.88,11.77,0.527638190955,0.472361809045,0.64,0.36
57,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2009,0.8168,0.8015,0.7999,11.44,13.29,1.43,12.28,1.22,0.95,2.88,11.77,0.524489795918,0.475510204082,0.588785046729,0.411214953271
58,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2009,0.8168,0.8015,0.7999,11.44,13.29,1.43,12.28,1.22,0.95,2.88,11.77,0.524786324786,0.475213675214,0.625,0.375
59,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2009,0.8168,0.8015,0.7999,11.44,13.29,1.43,12.28,1.22,0.95,2.88,11.77,0.547126436782,0.452873563218,0.728971962617,0.271028037383
60,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2009,0.8168,0.8015,0.7999,11.44,13.29,1.43,12.28,1.22,0.95,2.88,11.77,0.555865921788,0.444134078212,0.495652173913,0.504347826087
61,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2009,0.8168,0.8015,0.7999,11.44,13.29,1.43,12.28,1.22,0.95,2.88,11.77,0.554838709677,0.445161290323,0.645669291339,0.354330708661
62,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2009,0.8168,0.8015,0.7999,11.44,13.29,1.43,12.28,1.22,0.95,2.88,11.77,0.544217687075,0.455782312925,0.647435897436,0.352564102564
63,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2009,0.8168,0.8015,0.7999,11.44,13.29,1.43,12.28,1.22,0.95,2.88,11.77,0.552380952381,0.447619047619,0.601941747573,0.398058252427
64,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2009,0.8168,0.8015,0.7999,11.44,13.29,1.43,12.28,1.22,0.95,2.88,11.77,0.574660633484,0.425339366516,0.503875968992,0.496124031008
65,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2009,0.8168,0.8015,0.7999,11.44,13.29,1.43,12.28,1.22,0.95,2.88,11.77,0.537428023033,0.462571976967,0.699029126214,0.300970873786
66,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2010,0.7967,0.7815,0.7719,12.21,13.04,1.39,13.0,1.65,1.32,3.53,13.4,0.533117932149,0.466882067851,0.66265060241,0.33734939759
67,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2010,0.7967,0.7815,0.7719,12.21,13.04,1.39,13.0,1.65,1.32,3.53,13.4,0.527638190955,0.472361809045,0.64,0.36
68,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2010,0.7967,0.7815,0.7719,12.21,13.04,1.39,13.0,1.65,1.32,3.53,13.4,0.524489795918,0.475510204082,0.588785046729,0.411214953271
69,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2010,0.7967,0.7815,0.7719,12.21,13.04,1.39,13.0,1.65,1.32,3.53,13.4,0.524786324786,0.475213675214,0.625,0.375
70,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2010,0.7967,0.7815,0.7719,12.21,13.04,1.39,13.0,1.65,1.32,3.53,13.4,0.547126436782,0.452873563218,0.728971962617,0.271028037383
71,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2010,0.7967,0.7815,0.7719,12.21,13.04,1.39,13.0,1.65,1.32,3.53,13.4,0.555865921788,0.444134078212,0.495652173913,0.504347826087
72,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2010,0.7967,0.7815,0.7719,12.21,13.04,1.39,13.0,1.65,1.32,3.53,13.4,0.554838709677,0.445161290323,0.645669291339,0.354330708661
73,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2010,0.7967,0.7815,0.7719,12.21,13.04,1.39,13.0,1.65,1.32,3.53,13.4,0.544217687075,0.455782312925,0.647435897436,0.352564102564
74,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2010,0.7967,0.7815,0.7719,12.21,13.04,1.39,13.0,1.65,1.32,3.53,13.4,0.552380952381,0.447619047619,0.601941747573,0.398058252427
75,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2010,0.7967,0.7815,0.7719,12.21,13.04,1.39,13.0,1.65,1.32,3.53,13.4,0.574660633484,0.425339366516,0.503875968992,0.496124031008
76,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2010,0.7967,0.7815,0.7719,12.21,13.04,1.39,13.0,1.65,1.32,3.53,13.4,0.537428023033,0.462571976967,0.699029126214,0.300970873786
77,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2011,0.8179,0.7934,0.7899,10.86,13.23,1.96,12.07,1.45,1.57,3.67,12.28,0.533117932149,0.466882067851,0.66265060241,0.33734939759
78,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2011,0.8179,0.7934,0.7899,10.86,13.23,1.96,12.07,1.45,1.57,3.67,12.28,0.527638190955,0.472361809045,0.64,0.36
79,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2011,0.8179,0.7934,0.7899,10.86,13.23,1.96,12.07,1.45,1.57,3.67,12.28,0.524489795918,0.475510204082,0.588785046729,0.411214953271
80,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2011,0.8179,0.7934,0.7899,10.86,13.23,1.96,12.07,1.45,1.57,3.67,12.28,0.524786324786,0.475213675214,0.625,0.375
81,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2011,0.8179,0.7934,0.7899,10.86,13.23,1.96,12.07,1.45,1.57,3.67,12.28,0.547126436782,0.452873563218,0.728971962617,0.271028037383
82,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2011,0.8179,0.7934,0.7899,10.86,13.23,1.96,12.07,1.45,1.57,3.67,12.28,0.555865921788,0.444134078212,0.495652173913,0.504347826087
83,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2011,0.8179,0.7934,0.7899,10.86,13.23,1.96,12.07,1.45,1.57,3.67,12.28,0.554838709677,0.445161290323,0.645669291339,0.354330708661
84,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2011,0.8179,0.7934,0.7899,10.86,13.23,1.96,12.07,1.45,1.57,3.67,12.28,0.544217687075,0.455782312925,0.647435897436,0.352564102564
85,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2011,0.8179,0.7934,0.7899,10.86,13.23,1.96,12.07,1.45,1.57,3.67,12.28,0.552380952381,0.447619047619,0.601941747573,0.398058252427
86,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2011,0.8179,0.7934,0.7899,10.86,13.23,1.96,12.07,1.45,1.57,3.67,12.28,0.574660633484,0.425339366516,0.503875968992,0.496124031008
87,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2011,0.8179,0.7934,0.7899,10.86,13.23,1.96,12.07,1.45,1.57,3.67,12.28,0.537428023033,0.462571976967,0.699029126214,0.300970873786
88,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2012,0.8417,0.8228,0.8181,9.55,13.15,1.82,10.55,1.41,1.33,2.89,10.64,0.533117932149,0.466882067851,0.66265060241,0.33734939759
89,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2012,0.8417,0.8228,0.8181,9.55,13.15,1.82,10.55,1.41,1.33,2.89,10.64,0.527638190955,0.472361809045,0.64,0.36
90,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2012,0.8417,0.8228,0.8181,9.55,13.15,1.82,10.55,1.41,1.33,2.89,10.64,0.524489795918,0.475510204082,0.588785046729,0.411214953271
91,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2012,0.8417,0.8228,0.8181,9.55,13.15,1.82,10.55,1.41,1.33,2.89,10.64,0.524786324786,0.475213675214,0.625,0.375
92,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2012,0.8417,0.8228,0.8181,9.55,13.15,1.82,10.55,1.41,1.33,2.89,10.64,0.547126436782,0.452873563218,0.728971962617,0.271028037383
93,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2012,0.8417,0.8228,0.8181,9.55,13.15,1.82,10.55,1.41,1.33,2.89,10.64,0.555865921788,0.444134078212,0.495652173913,0.504347826087
94,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2012,0.8417,0.8228,0.8181,9.55,13.15,1.82,10.55,1.41,1.33,2.89,10.64,0.554838709677,0.445161290323,0.645669291339,0.354330708661
95,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2012,0.8417,0.8228,0.8181,9.55,13.15,1.82,10.55,1.41,1.33,2.89,10.64,0.544217687075,0.455782312925,0.647435897436,0.352564102564
96,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2012,0.8417,0.8228,0.8181,9.55,13.15,1.82,10.55,1.41,1.33,2.89,10.64,0.552380952381,0.447619047619,0.601941747573,0.398058252427
97,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2012,0.8417,0.8228,0.8181,9.55,13.15,1.82,10.55,1.41,1.33,2.89,10.64,0.574660633484,0.425339366516,0.503875968992,0.496124031008
98,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2012,0.8417,0.8228,0.8181,9.55,13.15,1.82,10.55,1.41,1.33,2.89,10.64,0.537428023033,0.462571976967,0.699029126214,0.300970873786
99,2885.0,SJU,LUIS MUNOZ MARIN INTL,ASO,#NAME?,SAN JUAN,PR,18.439295,-66.002004,2013,0.8058,0.7808,0.784,12.31,13.56,2.2,13.52,1.78,1.41,2.86,12.96,0.533117932149,0.466882067851,0.66265060241,0.33734939759
